dbn,locationname,NA,rr_p,p_q1a_1,p_q1a_2,p_q1a_3,p_q1a_4,p_q1b_1,p_q1b_2,p_q1b_3,p_q1b_4,p_q1c_1,p_q1c_2,p_q1c_3,p_q1c_4,p_q1d_1,p_q1d_2,p_q1d_3,p_q1d_4,p_q1e_1,p_q1e_2,p_q1e_3,p_q1e_4,p_q1f_1,p_q1f_2,p_q1f_3,p_q1f_4,p_q1g_1,p_q1g_2,p_q1g_3,p_q1g_4,p_q1h_1,p_q1h_2,p_q1h_3,p_q1h_4,p_q1i_1,p_q1i_2,p_q1i_3,p_q1i_4,p_q1j_1,p_q1j_2,p_q1j_3,p_q1j_4,p_q1k_1,p_q1k_2,p_q1k_3,p_q1k_4,p_q1l_1,p_q1l_2,p_q1l_3,p_q1l_4,p_q1m_1,p_q1m_2,p_q1m_3,p_q1m_4,p_q1n_1,p_q1n_2,p_q1n_3,p_q1n_4,p_q1o_1,p_q1o_2,p_q1o_3,p_q1o_4,p_q1p_1,p_q1p_2,p_q1p_3,p_q1p_4,p_q1q_1,p_q1q_2,p_q1q_3,p_q1q_4,p_q1r_1,p_q1r_2,p_q1r_3,p_q1r_4,p_q2a_1,p_q2a_2,p_q2a_3,p_q2a_4,p_q2a_5,p_q2b_1,p_q2b_2,p_q2b_3,p_q2b_4,p_q2b_5,p_q2c_1,p_q2c_2,p_q2c_3,p_q2c_4,p_q2c_5,p_q2d_1,p_q2d_2,p_q2d_3,p_q2d_4,p_q2d_5,p_q2e_1,p_q2e_2,p_q2e_3,p_q2e_4,p_q2e_5,p_q2f_1,p_q2f_2,p_q2f_3,p_q2f_4,p_q2f_5,p_q2g_1,p_q2g_2,p_q2g_3,p_q2g_4,p_q2g_5,p_q2h_1,p_q2h_2,p_q2h_3,p_q2h_4,p_q2h_5,p_q2i_1,p_q2i_2,p_q2i_3,p_q2i_4,p_q2i_5,p_q2j_1,p_q2j_2,p_q2j_3,p_q2j_4,p_q2j_5,p_q3a_1,p_q3a_2,p_q3a_3,p_q3a_4,p_q3b_1,p_q3b_2,p_q3b_3,p_q3b_4,p_q4a_1,p_q4a_2,p_q4a_3,p_q4a_4,p_q4b_1,p_q4b_2,p_q4b_3,p_q4b_4,p_q4c_1,p_q4c_2,p_q4c_3,p_q4c_4,p_q4d_1,p_q4d_2,p_q4d_3,p_q4d_4,p_q5a_1,p_q5a_2,p_q5a_3,p_q5a_4,p_q5b_1,p_q5b_2,p_q5b_3,p_q5b_4,p_q5c_1,p_q5c_2,p_q5c_3,p_q5c_4,p_q7a_1,p_q7b_1,p_q7c_1,p_q7d_1,p_q7e_1,p_q7f_1,p_q7g_1,p_q7h_1,p_q7i_1,p_q7j_1,p_q8_1,p_q8_2,p_q8_3,p_q8_4,p_q8_5,p_q8_6,p_q8_7,p_q8_8,p_q8_9,p_q8_10,p_q9_1,p_q9_2,p_q9_3,p_q9_4,p_q10a_1,p_q10a_2,p_q10a_3,p_q10a_4,p_q10b_1,p_q10b_2,p_q10b_3,p_q10b_4,
30Q085,P.S. 085 Judge Charles Vallone,ES,58%,38%,56%,5%,2%,31%,54%,12%,2%,37%,52%,9%,2%,38%,47%,11%,4%,51%,45%,4%,1%,34%,48%,16%,2%,31%,53%,13%,3%,47%,43%,8%,2%,37%,47%,14%,2%,41%,46%,10%,3%,35%,55%,9%,2%,33%,56%,9%,1%,32%,49%,16%,3%,34%,51%,13%,2%,40%,52%,6%,2%,32%,51%,14%,3%,28%,46%,20%,6%,34%,58%,6%,1%,44%,49%,2%,0%,4%,36%,51%,5%,1%,7%,23%,31%,4%,1%,41%,33%,51%,7%,3%,6%,5%,9%,28%,37%,22%,3%,8%,29%,33%,27%,3%,4%,24%,45%,25%,6%,10%,25%,30%,29%,4%,7%,26%,31%,32%,3%,3%,18%,56%,20%,43%,41%,11%,5%,40%,45%,11%,4%,6%,32%,59%,2%,9%,21%,47%,24%,40%,31%,26%,3%,19%,36%,38%,7%,31%,51%,14%,4%,41%,46%,9%,3%,52%,36%,8%,4%,24%,74%,34%,78%,19%,11%,56%,42%,27%,20%,8%,18%,9%,10%,5%,4%,6%,20%,12%,6%,53%,42%,5%,0%,37%,58%,5%,0%,41%,53%,0%,6%
30Q092,P.S. 092 Harry T. Stewart Sr.,ES,86%,61%,38%,1%,1%,51%,46%,3%,0%,48%,44%,6%,2%,53%,44%,2%,1%,61%,37%,1%,0%,54%,43%,3%,1%,44%,53%,4%,0%,48%,47%,4%,1%,45%,49%,6%,0%,51%,46%,3%,0%,57%,41%,2%,0%,50%,46%,3%,1%,50%,45%,5%,1%,49%,48%,2%,1%,52%,44%,3%,1%,47%,49%,4%,1%,51%,43%,5%,1%,59%,40%,1%,0%,57%,38%,2%,0%,2%,45%,44%,5%,1%,5%,43%,42%,2%,0%,13%,46%,41%,4%,1%,8%,15%,19%,23%,17%,26%,9%,11%,26%,17%,37%,8%,10%,23%,22%,37%,8%,12%,23%,17%,39%,8%,11%,22%,21%,38%,6%,6%,23%,31%,33%,63%,35%,1%,1%,65%,34%,1%,0%,31%,40%,29%,1%,29%,27%,31%,13%,35%,30%,26%,9%,37%,31%,26%,6%,47%,51%,2%,0%,50%,47%,3%,0%,49%,50%,1%,0%,9%,16%,33%,73%,38%,24%,59%,51%,9%,15%,3%,10%,18%,9%,5%,7%,3%,13%,30%,2%,51%,45%,2%,2%,54%,44%,0%,2%,49%,45%,4%,2%
30Q111,P.S. 111 Jacob Blackwell,ES/MS,55%,43%,53%,3%,2%,40%,50%,8%,2%,42%,49%,6%,3%,42%,52%,4%,2%,46%,51%,2%,1%,43%,48%,4%,4%,32%,58%,8%,2%,44%,47%,7%,2%,34%,54%,9%,3%,39%,50%,8%,3%,39%,52%,6%,2%,41%,51%,6%,2%,41%,49%,7%,2%,39%,53%,6%,2%,40%,53%,5%,2%,33%,56%,8%,4%,29%,56%,11%,4%,39%,53%,5%,4%,42%,47%,5%,3%,4%,37%,50%,7%,3%,3%,33%,45%,3%,1%,18%,38%,45%,10%,3%,4%,11%,19%,30%,23%,18%,13%,20%,26%,16%,25%,11%,10%,27%,26%,26%,11%,24%,26%,16%,24%,11%,19%,27%,22%,22%,7%,6%,25%,37%,25%,35%,52%,8%,5%,41%,52%,3%,4%,13%,34%,50%,3%,9%,14%,37%,40%,32%,32%,27%,9%,33%,29%,31%,7%,45%,50%,5%,0%,45%,48%,4%,3%,46%,50%,3%,2%,14%,35%,44%,68%,20%,18%,46%,71%,5%,17%,5%,9%,21%,10%,4%,0%,5%,18%,27%,0%,50%,44%,3%,3%,44%,42%,8%,6%,39%,50%,11%,0%
30Q112,P.S. 112 Dutch Kills,ES,72%,56%,42%,1%,0%,53%,44%,2%,1%,52%,44%,3%,1%,54%,42%,1%,2%,54%,44%,1%,2%,52%,45%,2%,2%,45%,52%,3%,0%,50%,46%,3%,1%,45%,49%,4%,1%,47%,51%,2%,0%,48%,50%,2%,1%,48%,48%,2%,1%,49%,47%,3%,0%,47%,48%,3%,2%,50%,45%,4%,1%,42%,49%,7%,1%,43%,47%,8%,2%,47%,49%,3%,1%,49%,48%,2%,1%,0%,41%,50%,4%,0%,5%,37%,46%,3%,0%,14%,46%,41%,4%,4%,6%,9%,19%,27%,29%,16%,7%,16%,31%,26%,19%,6%,11%,29%,32%,22%,7%,18%,23%,29%,22%,8%,13%,29%,28%,22%,5%,8%,22%,43%,21%,49%,48%,3%,1%,49%,47%,2%,1%,15%,37%,45%,2%,17%,20%,36%,27%,40%,31%,25%,4%,31%,37%,26%,5%,43%,55%,2%,1%,42%,55%,2%,1%,53%,44%,1%,1%,10%,32%,35%,68%,24%,12%,49%,63%,10%,24%,3%,13%,15%,22%,5%,1%,2%,17%,20%,0%,30%,64%,3%,3%,38%,50%,13%,0%,33%,61%,6%,0%
30Q122,P.S. 122 Mamie Fay,ES/MS,97%,51%,46%,3%,0%,42%,50%,7%,1%,45%,44%,8%,2%,51%,43%,5%,1%,59%,38%,2%,1%,44%,47%,8%,1%,40%,51%,8%,1%,52%,44%,4%,0%,41%,43%,13%,3%,53%,42%,4%,1%,47%,47%,5%,1%,44%,48%,7%,1%,38%,47%,13%,1%,43%,49%,7%,1%,48%,45%,5%,1%,39%,49%,10%,2%,34%,48%,15%,3%,44%,50%,5%,1%,54%,42%,1%,0%,2%,42%,46%,5%,0%,7%,34%,35%,3%,1%,28%,42%,44%,6%,3%,6%,5%,8%,30%,41%,15%,4%,7%,30%,36%,23%,4%,4%,24%,45%,23%,4%,10%,29%,31%,26%,4%,7%,27%,36%,27%,3%,2%,23%,53%,20%,64%,34%,2%,1%,58%,37%,4%,1%,11%,25%,61%,3%,10%,15%,41%,34%,54%,25%,16%,5%,20%,33%,39%,9%,47%,50%,2%,1%,48%,48%,4%,0%,52%,45%,3%,1%,26%,69%,32%,75%,22%,15%,57%,53%,23%,22%,2%,10%,13%,9%,11%,3%,3%,29%,19%,1%,55%,40%,5%,1%,55%,42%,2%,0%,47%,44%,9%,0%
30Q126,Albert Shanker School for Visual and Performing Arts,MS,12%,52%,46%,2%,0%,40%,44%,13%,2%,44%,42%,13%,0%,52%,44%,2%,2%,51%,43%,6%,0%,49%,37%,12%,2%,37%,51%,8%,4%,37%,55%,4%,4%,45%,43%,8%,4%,45%,43%,10%,2%,45%,43%,10%,2%,39%,51%,8%,2%,42%,48%,10%,0%,39%,51%,8%,2%,41%,47%,10%,2%,39%,39%,16%,6%,34%,45%,17%,4%,44%,47%,2%,7%,42%,37%,10%,6%,6%,48%,37%,4%,2%,10%,40%,38%,2%,0%,20%,36%,44%,6%,4%,10%,6%,14%,30%,22%,28%,22%,14%,20%,14%,30%,14%,12%,22%,16%,37%,14%,20%,20%,18%,29%,16%,18%,16%,14%,35%,8%,4%,29%,17%,42%,46%,42%,8%,4%,51%,39%,8%,2%,18%,34%,48%,0%,19%,29%,21%,31%,30%,34%,20%,16%,24%,45%,16%,16%,51%,43%,4%,2%,41%,47%,8%,4%,41%,51%,6%,2%,28%,38%,45%,58%,17%,13%,58%,64%,11%,8%,3%,12%,12%,0%,18%,6%,3%,26%,21%,0%,77%,15%,0%,8%,69%,31%,0%,0%,77%,15%,8%,0%
30Q127,P.S. 127 Aerospace Science Magne,ES/MS,60%,62%,35%,3%,1%,58%,38%,4%,0%,45%,47%,7%,2%,60%,37%,3%,1%,44%,52%,4%,0%,50%,44%,5%,1%,51%,42%,5%,1%,56%,39%,4%,1%,33%,58%,8%,1%,57%,38%,5%,0%,63%,33%,3%,0%,56%,39%,5%,1%,46%,48%,6%,1%,55%,40%,4%,1%,50%,44%,5%,1%,33%,59%,7%,1%,33%,57%,8%,2%,58%,35%,4%,2%,54%,37%,4%,2%,4%,42%,48%,5%,1%,4%,24%,57%,3%,1%,15%,48%,36%,7%,2%,6%,8%,15%,22%,37%,18%,6%,18%,18%,34%,24%,6%,10%,19%,34%,32%,7%,15%,17%,30%,30%,6%,11%,19%,34%,31%,4%,5%,19%,42%,31%,49%,40%,7%,3%,55%,38%,5%,2%,19%,31%,48%,1%,14%,38%,26%,21%,43%,26%,24%,7%,26%,36%,31%,7%,51%,42%,6%,2%,53%,42%,4%,1%,46%,49%,4%,1%,12%,26%,26%,60%,19%,16%,43%,61%,10%,16%,5%,6%,12%,9%,3%,2%,5%,41%,17%,0%,27%,69%,2%,2%,33%,62%,4%,2%,31%,60%,4%,6%
30Q141,I.S. 141 The Steinway,MS,95%,52%,44%,2%,1%,38%,51%,11%,1%,38%,50%,9%,2%,51%,45%,3%,1%,50%,45%,4%,1%,41%,51%,7%,2%,39%,54%,6%,1%,44%,49%,5%,2%,37%,49%,10%,3%,48%,47%,5%,1%,46%,47%,5%,2%,43%,50%,5%,1%,41%,50%,7%,2%,44%,48%,6%,1%,49%,45%,3%,2%,39%,49%,10%,2%,36%,47%,14%,3%,44%,49%,5%,2%,50%,44%,2%,1%,3%,42%,46%,5%,2%,6%,36%,40%,4%,1%,20%,42%,43%,7%,3%,5%,8%,13%,26%,39%,14%,7%,16%,30%,24%,23%,6%,7%,28%,34%,25%,8%,16%,29%,25%,23%,8%,13%,28%,28%,23%,5%,6%,24%,40%,25%,57%,38%,4%,1%,56%,39%,4%,1%,11%,30%,53%,7%,8%,14%,31%,47%,33%,28%,26%,13%,22%,32%,34%,13%,43%,52%,4%,1%,46%,49%,4%,1%,46%,49%,3%,2%,17%,68%,39%,60%,18%,14%,50%,61%,17%,21%,2%,8%,17%,9%,16%,3%,5%,16%,22%,3%,42%,46%,7%,5%,41%,48%,7%,5%,41%,48%,7%,4%
30Q145,I.S. 145 Joseph Pulitzer,MS,76%,50%,47%,2%,0%,38%,53%,8%,1%,46%,49%,4%,0%,46%,51%,3%,0%,51%,45%,3%,1%,41%,52%,6%,1%,33%,60%,6%,1%,39%,55%,5%,1%,41%,53%,6%,1%,42%,53%,4%,0%,43%,53%,3%,0%,43%,53%,4%,0%,47%,49%,4%,0%,41%,54%,5%,0%,46%,50%,4%,0%,40%,52%,8%,1%,37%,53%,10%,1%,38%,54%,7%,1%,42%,51%,3%,1%,3%,38%,51%,5%,1%,5%,33%,46%,3%,1%,18%,35%,49%,7%,2%,7%,9%,18%,27%,25%,21%,8%,18%,27%,16%,31%,7%,14%,24%,19%,36%,8%,20%,25%,15%,32%,9%,15%,26%,17%,33%,6%,11%,24%,25%,34%,42%,52%,5%,2%,44%,53%,3%,1%,17%,39%,40%,4%,11%,20%,38%,31%,26%,29%,27%,18%,23%,34%,31%,12%,37%,58%,4%,1%,41%,55%,4%,0%,37%,58%,4%,1%,13%,32%,42%,62%,27%,18%,56%,71%,15%,22%,6%,8%,13%,12%,7%,4%,3%,19%,28%,0%,42%,52%,4%,2%,44%,49%,4%,3%,39%,51%,8%,2%
30Q148,P.S. 148 Queens,ES,70%,52%,44%,3%,0%,44%,51%,5%,1%,40%,50%,9%,2%,45%,52%,3%,0%,47%,50%,3%,1%,46%,50%,4%,0%,35%,60%,4%,0%,39%,54%,6%,1%,31%,55%,13%,1%,37%,58%,4%,0%,45%,52%,3%,0%,40%,54%,6%,0%,34%,58%,7%,1%,38%,57%,5%,0%,45%,50%,5%,1%,33%,55%,11%,1%,32%,54%,12%,2%,45%,52%,2%,1%,43%,50%,3%,1%,2%,37%,51%,5%,1%,5%,28%,45%,3%,0%,24%,37%,50%,5%,1%,8%,6%,12%,32%,24%,24%,6%,8%,31%,22%,32%,5%,7%,26%,28%,34%,6%,13%,25%,21%,34%,5%,11%,24%,25%,34%,4%,4%,24%,37%,30%,47%,48%,4%,1%,51%,46%,3%,0%,17%,40%,42%,1%,16%,22%,36%,26%,31%,29%,28%,12%,25%,31%,35%,8%,39%,58%,3%,0%,42%,54%,4%,0%,45%,52%,3%,0%,9%,27%,32%,76%,26%,15%,63%,53%,10%,17%,3%,8%,14%,9%,8%,3%,4%,31%,21%,0%,35%,56%,8%,0%,32%,63%,5%,0%,20%,66%,14%,0%
30Q149,P.S. 149 Christa Mcauliffe,ES,83%,61%,37%,2%,0%,57%,41%,2%,0%,53%,43%,4%,0%,58%,40%,2%,0%,63%,35%,1%,0%,57%,41%,2%,0%,49%,48%,3%,0%,53%,44%,2%,0%,50%,46%,4%,0%,53%,44%,2%,0%,55%,43%,2%,0%,53%,43%,3%,0%,53%,45%,2%,0%,54%,43%,2%,0%,56%,41%,2%,1%,50%,44%,4%,1%,50%,44%,5%,1%,58%,40%,1%,0%,59%,39%,1%,0%,2%,47%,45%,3%,0%,4%,43%,41%,2%,0%,14%,51%,38%,4%,2%,5%,11%,14%,26%,29%,20%,8%,9%,26%,28%,30%,7%,8%,22%,31%,32%,7%,11%,21%,28%,33%,7%,9%,22%,32%,30%,6%,5%,19%,43%,27%,64%,34%,2%,1%,65%,33%,1%,0%,21%,38%,40%,1%,20%,25%,38%,17%,38%,32%,24%,6%,33%,33%,30%,5%,52%,46%,2%,0%,52%,46%,2%,0%,53%,45%,2%,0%,26%,41%,31%,75%,31%,21%,56%,51%,14%,17%,4%,10%,13%,10%,7%,3%,3%,31%,18%,1%,55%,42%,1%,1%,55%,42%,1%,1%,51%,43%,4%,1%
30Q150,P.S. 150 Queens,ES,67%,47%,50%,2%,0%,40%,52%,7%,1%,41%,51%,6%,2%,43%,49%,6%,2%,46%,46%,6%,1%,40%,48%,10%,2%,33%,57%,8%,2%,46%,49%,4%,2%,35%,52%,10%,3%,44%,50%,5%,1%,44%,50%,4%,2%,42%,49%,7%,1%,38%,50%,9%,3%,39%,53%,7%,1%,42%,49%,6%,2%,35%,53%,10%,2%,33%,49%,15%,3%,40%,53%,5%,2%,47%,45%,3%,0%,4%,41%,48%,4%,1%,7%,31%,39%,2%,0%,28%,37%,48%,5%,2%,8%,6%,11%,31%,29%,23%,5%,10%,28%,28%,30%,4%,5%,25%,37%,29%,5%,10%,28%,26%,31%,4%,10%,24%,30%,32%,3%,3%,20%,49%,25%,52%,44%,3%,1%,50%,46%,3%,1%,16%,33%,50%,2%,9%,17%,37%,37%,35%,37%,24%,4%,23%,34%,33%,9%,36%,55%,6%,2%,41%,52%,6%,1%,48%,47%,3%,2%,19%,54%,29%,73%,16%,15%,56%,42%,19%,24%,4%,10%,14%,11%,8%,3%,3%,24%,21%,1%,34%,58%,8%,0%,49%,43%,7%,1%,41%,46%,10%,3%
30Q151,P.S. 151 Mary D. Carter,ES,49%,46%,48%,4%,2%,44%,48%,6%,2%,42%,51%,4%,3%,42%,51%,4%,3%,51%,43%,5%,2%,43%,49%,6%,2%,35%,58%,5%,2%,40%,53%,5%,3%,32%,54%,10%,3%,35%,55%,7%,3%,44%,50%,3%,3%,39%,54%,4%,3%,36%,56%,6%,2%,37%,56%,5%,2%,40%,51%,6%,3%,28%,56%,13%,4%,28%,55%,13%,4%,38%,53%,2%,6%,43%,47%,6%,2%,2%,34%,48%,6%,1%,11%,25%,45%,2%,2%,26%,35%,49%,5%,3%,9%,6%,14%,37%,21%,22%,7%,16%,28%,17%,32%,4%,8%,31%,27%,31%,7%,14%,24%,20%,35%,6%,13%,22%,23%,35%,4%,5%,27%,35%,28%,29%,54%,12%,5%,30%,56%,11%,3%,16%,35%,48%,2%,9%,23%,41%,27%,42%,26%,26%,6%,23%,37%,31%,9%,31%,62%,4%,3%,39%,53%,7%,2%,47%,48%,4%,2%,12%,38%,32%,71%,25%,14%,50%,61%,11%,19%,11%,9%,18%,9%,4%,4%,5%,22%,16%,1%,43%,43%,9%,4%,54%,38%,4%,4%,48%,39%,9%,4%
30Q152,P.S. 152 Gwendoline N. Alleyne School,ES,48%,59%,39%,2%,1%,50%,47%,3%,1%,45%,48%,6%,1%,55%,42%,2%,1%,54%,41%,4%,2%,52%,44%,3%,1%,45%,51%,3%,1%,51%,45%,2%,1%,48%,45%,6%,2%,50%,47%,3%,1%,54%,42%,2%,1%,51%,44%,3%,2%,49%,43%,6%,2%,51%,44%,4%,2%,53%,42%,3%,1%,43%,48%,7%,2%,46%,43%,9%,2%,56%,40%,2%,1%,57%,40%,1%,1%,2%,39%,48%,5%,2%,6%,37%,41%,2%,1%,19%,50%,39%,4%,2%,6%,10%,13%,28%,30%,19%,8%,8%,26%,31%,28%,7%,7%,23%,36%,28%,9%,8%,24%,29%,29%,9%,4%,28%,34%,25%,7%,4%,23%,45%,21%,57%,39%,2%,1%,57%,40%,1%,1%,19%,42%,38%,1%,15%,23%,32%,30%,30%,28%,30%,12%,25%,31%,32%,12%,48%,49%,2%,1%,47%,49%,4%,1%,50%,47%,2%,1%,15%,40%,44%,74%,24%,19%,58%,61%,12%,20%,4%,16%,17%,6%,3%,2%,4%,20%,26%,0%,50%,46%,4%,0%,41%,56%,4%,0%,31%,62%,4%,4%
30Q166,P.S. 166 Henry Gradstein,ES,53%,55%,43%,2%,0%,48%,47%,5%,1%,44%,48%,7%,1%,49%,47%,3%,1%,54%,42%,3%,1%,44%,50%,5%,2%,38%,56%,5%,1%,51%,45%,3%,1%,38%,49%,11%,2%,47%,48%,4%,1%,49%,45%,4%,1%,47%,46%,5%,1%,40%,50%,8%,2%,45%,49%,5%,1%,49%,46%,3%,2%,36%,55%,8%,2%,37%,51%,11%,2%,49%,46%,3%,1%,53%,43%,1%,0%,2%,43%,48%,3%,1%,6%,31%,40%,2%,0%,28%,39%,45%,6%,1%,9%,8%,11%,30%,26%,24%,4%,10%,30%,23%,33%,4%,7%,26%,31%,33%,5%,12%,28%,23%,32%,5%,7%,30%,25%,33%,4%,3%,22%,42%,29%,54%,42%,2%,1%,53%,44%,2%,1%,14%,36%,48%,2%,12%,28%,40%,20%,33%,37%,26%,4%,24%,36%,32%,9%,40%,54%,5%,1%,46%,50%,3%,1%,51%,44%,4%,1%,18%,43%,37%,78%,30%,15%,63%,58%,16%,20%,4%,14%,15%,12%,6%,3%,4%,18%,24%,1%,37%,56%,5%,2%,25%,73%,3%,0%,38%,56%,5%,0%
30Q171,P.S. 171 Peter G. Van Alst,ES,48%,50%,46%,4%,1%,47%,45%,7%,1%,47%,48%,5%,0%,47%,49%,3%,0%,47%,50%,2%,0%,44%,52%,3%,1%,40%,54%,6%,0%,47%,47%,4%,1%,47%,46%,5%,2%,42%,52%,5%,1%,47%,47%,5%,1%,43%,50%,5%,1%,41%,49%,8%,2%,44%,47%,8%,0%,48%,44%,6%,1%,39%,49%,11%,1%,39%,50%,10%,1%,48%,49%,2%,1%,52%,44%,3%,0%,0%,42%,45%,7%,1%,4%,36%,42%,3%,0%,19%,47%,37%,5%,2%,8%,9%,17%,30%,25%,19%,6%,14%,35%,20%,25%,4%,10%,33%,28%,26%,6%,17%,34%,20%,24%,5%,15%,31%,22%,27%,4%,6%,33%,37%,20%,43%,48%,5%,3%,45%,48%,4%,3%,14%,35%,50%,1%,13%,18%,30%,38%,36%,36%,20%,8%,27%,30%,32%,11%,42%,55%,4%,0%,46%,46%,7%,0%,52%,43%,6%,0%,13%,40%,40%,71%,23%,18%,57%,59%,13%,21%,8%,14%,11%,7%,3%,2%,5%,20%,28%,1%,42%,42%,12%,3%,30%,55%,12%,3%,36%,48%,9%,6%
30Q204,I.S. 204 Oliver W. Holmes,MS,60%,48%,48%,3%,1%,36%,54%,8%,2%,38%,52%,8%,2%,47%,51%,2%,1%,48%,49%,2%,1%,40%,55%,3%,1%,36%,57%,6%,1%,41%,52%,5%,2%,38%,52%,8%,1%,43%,53%,4%,1%,39%,56%,5%,1%,38%,56%,5%,2%,39%,54%,5%,1%,38%,57%,4%,1%,38%,56%,5%,1%,36%,54%,10%,1%,35%,51%,13%,1%,44%,51%,4%,1%,36%,55%,5%,1%,2%,37%,54%,6%,1%,3%,30%,48%,3%,1%,18%,40%,47%,6%,2%,5%,12%,23%,26%,21%,18%,11%,28%,25%,13%,24%,9%,16%,27%,15%,33%,11%,23%,24%,13%,30%,13%,18%,23%,14%,32%,9%,10%,25%,24%,32%,32%,61%,6%,2%,33%,62%,4%,1%,19%,35%,44%,2%,13%,25%,35%,26%,35%,27%,26%,11%,24%,34%,33%,9%,37%,59%,3%,1%,34%,62%,4%,0%,38%,59%,2%,0%,14%,39%,40%,49%,19%,17%,49%,69%,16%,21%,9%,12%,12%,9%,5%,7%,4%,16%,28%,0%,40%,49%,9%,2%,42%,51%,7%,0%,36%,56%,9%,0%
30Q212,P.S. 212,ES,85%,56%,41%,2%,1%,46%,49%,4%,1%,51%,43%,5%,1%,52%,46%,2%,1%,57%,39%,3%,1%,52%,43%,4%,0%,42%,54%,3%,1%,49%,48%,2%,1%,41%,49%,9%,1%,44%,52%,4%,0%,47%,50%,3%,1%,44%,49%,7%,1%,42%,52%,5%,1%,42%,53%,4%,1%,46%,50%,3%,1%,37%,56%,7%,1%,35%,52%,11%,1%,55%,43%,2%,0%,54%,42%,1%,1%,2%,43%,46%,4%,1%,6%,42%,40%,1%,1%,17%,48%,41%,4%,1%,5%,7%,10%,30%,33%,20%,5%,7%,29%,29%,30%,4%,6%,25%,37%,28%,5%,9%,27%,29%,30%,6%,6%,26%,31%,31%,5%,2%,22%,46%,24%,60%,36%,3%,1%,58%,39%,2%,1%,15%,40%,44%,1%,9%,21%,42%,28%,52%,26%,19%,2%,26%,37%,29%,8%,44%,54%,2%,1%,47%,49%,3%,1%,51%,45%,3%,1%,21%,48%,31%,80%,19%,18%,59%,50%,19%,22%,4%,9%,16%,12%,6%,2%,3%,27%,17%,2%,42%,51%,2%,5%,39%,56%,2%,4%,37%,50%,9%,4%
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora School,ECC,74%,71%,28%,1%,0%,66%,31%,2%,0%,69%,29%,2%,0%,69%,31%,0%,0%,75%,24%,0%,0%,65%,32%,2%,0%,57%,42%,1%,0%,66%,34%,0%,0%,56%,41%,2%,1%,64%,35%,1%,0%,65%,33%,2%,0%,59%,39%,2%,0%,54%,43%,3%,0%,60%,39%,0%,0%,66%,32%,1%,0%,51%,42%,5%,2%,50%,41%,7%,2%,80%,19%,0%,0%,69%,29%,0%,1%,0%,56%,38%,1%,2%,4%,45%,30%,1%,1%,22%,69%,24%,3%,3%,1%,7%,6%,24%,46%,17%,5%,3%,23%,48%,20%,5%,2%,19%,56%,19%,4%,5%,23%,44%,24%,2%,4%,18%,49%,27%,4%,1%,17%,63%,15%,76%,23%,1%,0%,73%,25%,2%,0%,16%,40%,42%,2%,13%,21%,44%,22%,46%,29%,24%,1%,32%,30%,34%,4%,56%,42%,2%,0%,65%,34%,2%,0%,71%,28%,0%,0%,9%,41%,29%,81%,22%,21%,48%,48%,13%,16%,3%,12%,18%,13%,8%,5%,7%,15%,18%,1%,57%,43%,0%,0%,64%,36%,0%,0%,36%,64%,0%,0%
30Q227,I.S. 227 Louis Armstrong,MS,81%,51%,46%,2%,1%,37%,51%,10%,1%,35%,50%,13%,2%,48%,48%,4%,1%,53%,44%,3%,1%,40%,52%,8%,1%,35%,57%,7%,1%,46%,48%,5%,1%,41%,47%,10%,2%,46%,48%,4%,1%,45%,50%,4%,1%,46%,48%,5%,1%,45%,47%,7%,1%,42%,50%,7%,1%,48%,47%,4%,1%,38%,51%,10%,1%,32%,50%,16%,2%,42%,50%,7%,1%,49%,45%,2%,1%,3%,45%,44%,4%,1%,6%,42%,39%,2%,1%,17%,39%,46%,7%,2%,6%,6%,13%,28%,36%,17%,6%,18%,26%,23%,27%,4%,8%,25%,32%,30%,8%,18%,25%,22%,27%,7%,13%,27%,25%,29%,4%,5%,23%,37%,30%,61%,35%,3%,1%,57%,39%,3%,1%,10%,30%,53%,6%,8%,15%,38%,39%,23%,29%,29%,19%,20%,31%,37%,12%,42%,52%,4%,1%,47%,48%,5%,0%,47%,47%,5%,1%,23%,68%,37%,62%,22%,11%,57%,61%,23%,29%,3%,7%,13%,11%,8%,4%,5%,25%,22%,2%,41%,49%,8%,2%,39%,52%,7%,2%,42%,45%,12%,1%
